filename,category,faction,prompt,model,path,status,error,cost_usd
buildings/neutral-silo-09.png,buildings,neutral,"ORIGINAL premium isometric RTS game asset for mirmicode. Subject: silo (building). Faction vibe: shared utility matte gray-teal no faction crest. Three-quarter isometric camera, 30 degree elevation, facing lower-right, soft upper-left key light, crisp readable silhouette, single centered subject on 1024x1024 canvas, transparent PNG alpha background preferred, no franchise IP, no logos, no text, no watermark, production game art. Art direction: Shared utilitarian matte gray-teal equipment, restrained metal materials, no faction crest or faction-specific crystal, foliage or brass ornament. Entire subject fits within 800 by 700 pixels with nominal bottom anchor y=850; generous empty margins, no clipping. Orthographic three-quarter isometric, approximately 30 degrees elevation, clearly facing lower-right. Transparent alpha only if genuinely supported; otherwise perfectly flat solid #20242A background, no gradient, no floor, no scenery, no vignette, no background cast shadow, no checkerboard. No text, logos or watermarks.",image-01,/Users/howard/output/mirmicode/rts-art-v2/buildings/neutral-silo-09.png,success,,0.0035
buildings/cursor-gate-10.png,buildings,cursor,"ORIGINAL premium isometric RTS game asset for mirmicode. Subject: gate (building). Faction vibe: angular crystalline cyan-slate sharp facets. Three-quarter isometric camera, 30 degree elevation, facing lower-right, soft upper-left key light, crisp readable silhouette, single centered subject on 1024x1024 canvas, transparent PNG alpha background preferred, no franchise IP, no logos, no text, no watermark, production game art. Art direction: Dark slate beveled armor framing luminous cyan crystal shards, angular triangular negative spaces, articulated blade-like limbs; premium tactile painted metal and crystal, not neon line art. Entire subject fits within 800 by 700 pixels with nominal bottom anchor y=850; generous empty margins, no clipping. Orthographic three-quarter isometric, approximately 30 degrees elevation, clearly facing lower-right. Transparent alpha only if genuinely supported; otherwise perfectly flat solid #20242A background, no gradient, no floor, no scenery, no vignette, no background cast shadow, no checkerboard. No text, logos or watermarks.",image-01,/Users/howard/output/mirmicode/rts-art-v2/buildings/cursor-gate-10.png,success,,0.0035
buildings/codex-gate-10.png,buildings,codex,"ORIGINAL premium isometric RTS game asset for mirmicode. Subject: gate (building). Faction vibe: organic biomorphic amber-green flowing leaf forms. Three-quarter isometric camera, 30 degree elevation, facing lower-right, soft upper-left key light, crisp readable silhouette, single centered subject on 1024x1024 canvas, transparent PNG alpha background preferred, no franchise IP, no logos, no text, no watermark, production game art. Art direction: Living olive and moss-green leaf armor, pale twisting woody roots and tendrils, warm luminous amber seed core; elegant biomorphic curves and subtle leaf veins, not a metal robot painted green. Entire subject fits within 800 by 700 pixels with nominal bottom anchor y=850; generous empty margins, no clipping. Orthographic three-quarter isometric, approximately 30 degrees elevation, clearly facing lower-right. Transparent alpha only if genuinely supported; otherwise perfectly flat solid #20242A background, no gradient, no floor, no scenery, no vignette, no background cast shadow, no checkerboard. No text, logos or watermarks.",image-01,/Users/howard/output/mirmicode/rts-art-v2/buildings/codex-gate-10.png,success,,0.0035
buildings/ohmypi-gate-10.png,buildings,ohmypi,"ORIGINAL premium isometric RTS game asset for mirmicode. Subject: gate (building). Faction vibe: mechanical brass-orange steel servo industrial. Three-quarter isometric camera, 30 degree elevation, facing lower-right, soft upper-left key light, crisp readable silhouette, single centered subject on 1024x1024 canvas, transparent PNG alpha background preferred, no franchise IP, no logos, no text, no watermark, production game art. Art direction: Weathered brass, dark steel and restrained orange glow; chunky riveted shells, flywheel joints, visible pistons and servo mechanisms, sturdy industrial craftsmanship. Entire subject fits within 800 by 700 pixels with nominal bottom anchor y=850; generous empty margins, no clipping. Orthographic three-quarter isometric, approximately 30 degrees elevation, clearly facing lower-right. Transparent alpha only if genuinely supported; otherwise perfectly flat solid #20242A background, no gradient, no floor, no scenery, no vignette, no background cast shadow, no checkerboard. No text, logos or watermarks.",image-01,/Users/howard/output/mirmicode/rts-art-v2/buildings/ohmypi-gate-10.png,success,,0.0035
buildings/neutral-gate-10.png,buildings,neutral,"ORIGINAL premium isometric RTS game asset for mirmicode. Subject: gate (building). Faction vibe: shared utility matte gray-teal no faction crest. Three-quarter isometric camera, 30 degree elevation, facing lower-right, soft upper-left key light, crisp readable silhouette, single centered subject on 1024x1024 canvas, transparent PNG alpha background preferred, no franchise IP, no logos, no text, no watermark, production game art. Art direction: Shared utilitarian matte gray-teal equipment, restrained metal materials, no faction crest or faction-specific crystal, foliage or brass ornament. Entire subject fits within 800 by 700 pixels with nominal bottom anchor y=850; generous empty margins, no clipping. Orthographic three-quarter isometric, approximately 30 degrees elevation, clearly facing lower-right. Transparent alpha only if genuinely supported; otherwise perfectly flat solid #20242A background, no gradient, no floor, no scenery, no vignette, no background cast shadow, no checkerboard. No text, logos or watermarks.",image-01,/Users/howard/output/mirmicode/rts-art-v2/buildings/neutral-gate-10.png,success,,0.0035
resources/cursor-crystal-node-01.png,resources,cursor,"ORIGINAL premium isometric RTS game asset for mirmicode. Subject: crystal node (resource). Faction vibe: angular crystalline cyan-slate sharp facets. Three-quarter isometric camera, 30 degree elevation, facing lower-right, soft upper-left key light, crisp readable silhouette, single centered subject on 1024x1024 canvas, transparent PNG alpha background preferred, no franchise IP, no logos, no text, no watermark, production game art. Art direction: Dark slate beveled armor framing luminous cyan crystal shards, angular triangular negative spaces, articulated blade-like limbs; premium tactile painted metal and crystal, not neon line art. Entire subject fits within 800 by 700 pixels with nominal bottom anchor y=850; generous empty margins, no clipping. Orthographic three-quarter isometric, approximately 30 degrees elevation, clearly facing lower-right. Transparent alpha only if genuinely supported; otherwise perfectly flat solid #20242A background, no gradient, no floor, no scenery, no vignette, no background cast shadow, no checkerboard. No text, logos or watermarks.",image-01,/Users/howard/output/mirmicode/rts-art-v2/resources/cursor-crystal-node-01.png,success,,0.0035
resources/codex-crystal-node-01.png,resources,codex,"ORIGINAL premium isometric RTS game asset for mirmicode. Subject: crystal node (resource). Faction vibe: organic biomorphic amber-green flowing leaf forms. Three-quarter isometric camera, 30 degree elevation, facing lower-right, soft upper-left key light, crisp readable silhouette, single centered subject on 1024x1024 canvas, transparent PNG alpha background preferred, no franchise IP, no logos, no text, no watermark, production game art. Art direction: Living olive and moss-green leaf armor, pale twisting woody roots and tendrils, warm luminous amber seed core; elegant biomorphic curves and subtle leaf veins, not a metal robot painted green. Entire subject fits within 800 by 700 pixels with nominal bottom anchor y=850; generous empty margins, no clipping. Orthographic three-quarter isometric, approximately 30 degrees elevation, clearly facing lower-right. Transparent alpha only if genuinely supported; otherwise perfectly flat solid #20242A background, no gradient, no floor, no scenery, no vignette, no background cast shadow, no checkerboard. No text, logos or watermarks.",image-01,/Users/howard/output/mirmicode/rts-art-v2/resources/codex-crystal-node-01.png,success,,0.0035
resources/ohmypi-crystal-node-01.png,resources,ohmypi,"ORIGINAL premium isometric RTS game asset for mirmicode. Subject: crystal node (resource). Faction vibe: mechanical brass-orange steel servo industrial. Three-quarter isometric camera, 30 degree elevation, facing lower-right, soft upper-left key light, crisp readable silhouette, single centered subject on 1024x1024 canvas, transparent PNG alpha background preferred, no franchise IP, no logos, no text, no watermark, production game art. Art direction: Weathered brass, dark steel and restrained orange glow; chunky riveted shells, flywheel joints, visible pistons and servo mechanisms, sturdy industrial craftsmanship. Entire subject fits within 800 by 700 pixels with nominal bottom anchor y=850; generous empty margins, no clipping. Orthographic three-quarter isometric, approximately 30 degrees elevation, clearly facing lower-right. Transparent alpha only if genuinely supported; otherwise perfectly flat solid #20242A background, no gradient, no floor, no scenery, no vignette, no background cast shadow, no checkerboard. No text, logos or watermarks.",image-01,/Users/howard/output/mirmicode/rts-art-v2/resources/ohmypi-crystal-node-01.png,success,,0.0035
resources/neutral-crystal-node-01.png,resources,neutral,"ORIGINAL premium isometric RTS game asset for mirmicode. Subject: crystal node (resource). Faction vibe: shared utility matte gray-teal no faction crest. Three-quarter isometric camera, 30 degree elevation, facing lower-right, soft upper-left key light, crisp readable silhouette, single centered subject on 1024x1024 canvas, transparent PNG alpha background preferred, no franchise IP, no logos, no text, no watermark, production game art. Art direction: Shared utilitarian matte gray-teal equipment, restrained metal materials, no faction crest or faction-specific crystal, foliage or brass ornament. Entire subject fits within 800 by 700 pixels with nominal bottom anchor y=850; generous empty margins, no clipping. Orthographic three-quarter isometric, approximately 30 degrees elevation, clearly facing lower-right. Transparent alpha only if genuinely supported; otherwise perfectly flat solid #20242A background, no gradient, no floor, no scenery, no vignette, no background cast shadow, no checkerboard. No text, logos or watermarks.",image-01,/Users/howard/output/mirmicode/rts-art-v2/resources/neutral-crystal-node-01.png,success,,0.0035
resources/cursor-biomass-pod-02.png,resources,cursor,"ORIGINAL premium isometric RTS game asset for mirmicode. Subject: biomass pod (resource). Faction vibe: angular crystalline cyan-slate sharp facets. Three-quarter isometric camera, 30 degree elevation, facing lower-right, soft upper-left key light, crisp readable silhouette, single centered subject on 1024x1024 canvas, transparent PNG alpha background preferred, no franchise IP, no logos, no text, no watermark, production game art. Art direction: Dark slate beveled armor framing luminous cyan crystal shards, angular triangular negative spaces, articulated blade-like limbs; premium tactile painted metal and crystal, not neon line art. Entire subject fits within 800 by 700 pixels with nominal bottom anchor y=850; generous empty margins, no clipping. Orthographic three-quarter isometric, approximately 30 degrees elevation, clearly facing lower-right. Transparent alpha only if genuinely supported; otherwise perfectly flat solid #20242A background, no gradient, no floor, no scenery, no vignette, no background cast shadow, no checkerboard. No text, logos or watermarks.",image-01,/Users/howard/output/mirmicode/rts-art-v2/resources/cursor-biomass-pod-02.png,success,,0.0035
resources/codex-biomass-pod-02.png,resources,codex,"ORIGINAL premium isometric RTS game asset for mirmicode. Subject: biomass pod (resource). Faction vibe: organic biomorphic amber-green flowing leaf forms. Three-quarter isometric camera, 30 degree elevation, facing lower-right, soft upper-left key light, crisp readable silhouette, single centered subject on 1024x1024 canvas, transparent PNG alpha background preferred, no franchise IP, no logos, no text, no watermark, production game art. Art direction: Living olive and moss-green leaf armor, pale twisting woody roots and tendrils, warm luminous amber seed core; elegant biomorphic curves and subtle leaf veins, not a metal robot painted green. Entire subject fits within 800 by 700 pixels with nominal bottom anchor y=850; generous empty margins, no clipping. Orthographic three-quarter isometric, approximately 30 degrees elevation, clearly facing lower-right. Transparent alpha only if genuinely supported; otherwise perfectly flat solid #20242A background, no gradient, no floor, no scenery, no vignette, no background cast shadow, no checkerboard. No text, logos or watermarks.",image-01,/Users/howard/output/mirmicode/rts-art-v2/resources/codex-biomass-pod-02.png,success,,0.0035
resources/ohmypi-biomass-pod-02.png,resources,ohmypi,"ORIGINAL premium isometric RTS game asset for mirmicode. Subject: biomass pod (resource). Faction vibe: mechanical brass-orange steel servo industrial. Three-quarter isometric camera, 30 degree elevation, facing lower-right, soft upper-left key light, crisp readable silhouette, single centered subject on 1024x1024 canvas, transparent PNG alpha background preferred, no franchise IP, no logos, no text, no watermark, production game art. Art direction: Weathered brass, dark steel and restrained orange glow; chunky riveted shells, flywheel joints, visible pistons and servo mechanisms, sturdy industrial craftsmanship. Entire subject fits within 800 by 700 pixels with nominal bottom anchor y=850; generous empty margins, no clipping. Orthographic three-quarter isometric, approximately 30 degrees elevation, clearly facing lower-right. Transparent alpha only if genuinely supported; otherwise perfectly flat solid #20242A background, no gradient, no floor, no scenery, no vignette, no background cast shadow, no checkerboard. No text, logos or watermarks.",image-01,/Users/howard/output/mirmicode/rts-art-v2/resources/ohmypi-biomass-pod-02.png,success,,0.0035
resources/neutral-biomass-pod-02.png,resources,neutral,"ORIGINAL premium isometric RTS game asset for mirmicode. Subject: biomass pod (resource). Faction vibe: shared utility matte gray-teal no faction crest. Three-quarter isometric camera, 30 degree elevation, facing lower-right, soft upper-left key light, crisp readable silhouette, single centered subject on 1024x1024 canvas, transparent PNG alpha background preferred, no franchise IP, no logos, no text, no watermark, production game art. Art direction: Shared utilitarian matte gray-teal equipment, restrained metal materials, no faction crest or faction-specific crystal, foliage or brass ornament. Entire subject fits within 800 by 700 pixels with nominal bottom anchor y=850; generous empty margins, no clipping. Orthographic three-quarter isometric, approximately 30 degrees elevation, clearly facing lower-right. Transparent alpha only if genuinely supported; otherwise perfectly flat solid #20242A background, no gradient, no floor, no scenery, no vignette, no background cast shadow, no checkerboard. No text, logos or watermarks.",image-01,/Users/howard/output/mirmicode/rts-art-v2/resources/neutral-biomass-pod-02.png,success,,0.0035
resources/cursor-scrap-pile-03.png,resources,cursor,"ORIGINAL premium isometric RTS game asset for mirmicode. Subject: scrap pile (resource). Faction vibe: angular crystalline cyan-slate sharp facets. Three-quarter isometric camera, 30 degree elevation, facing lower-right, soft upper-left key light, crisp readable silhouette, single centered subject on 1024x1024 canvas, transparent PNG alpha background preferred, no franchise IP, no logos, no text, no watermark, production game art. Art direction: Dark slate beveled armor framing luminous cyan crystal shards, angular triangular negative spaces, articulated blade-like limbs; premium tactile painted metal and crystal, not neon line art. Entire subject fits within 800 by 700 pixels with nominal bottom anchor y=850; generous empty margins, no clipping. Orthographic three-quarter isometric, approximately 30 degrees elevation, clearly facing lower-right. Transparent alpha only if genuinely supported; otherwise perfectly flat solid #20242A background, no gradient, no floor, no scenery, no vignette, no background cast shadow, no checkerboard. No text, logos or watermarks.",image-01,/Users/howard/output/mirmicode/rts-art-v2/resources/cursor-scrap-pile-03.png,success,,0.0035
resources/codex-scrap-pile-03.png,resources,codex,"ORIGINAL premium isometric RTS game asset for mirmicode. Subject: scrap pile (resource). Faction vibe: organic biomorphic amber-green flowing leaf forms. Three-quarter isometric camera, 30 degree elevation, facing lower-right, soft upper-left key light, crisp readable silhouette, single centered subject on 1024x1024 canvas, transparent PNG alpha background preferred, no franchise IP, no logos, no text, no watermark, production game art. Art direction: Living olive and moss-green leaf armor, pale twisting woody roots and tendrils, warm luminous amber seed core; elegant biomorphic curves and subtle leaf veins, not a metal robot painted green. Entire subject fits within 800 by 700 pixels with nominal bottom anchor y=850; generous empty margins, no clipping. Orthographic three-quarter isometric, approximately 30 degrees elevation, clearly facing lower-right. Transparent alpha only if genuinely supported; otherwise perfectly flat solid #20242A background, no gradient, no floor, no scenery, no vignette, no background cast shadow, no checkerboard. No text, logos or watermarks.",image-01,/Users/howard/output/mirmicode/rts-art-v2/resources/codex-scrap-pile-03.png,success,,0.0035
resources/ohmypi-scrap-pile-03.png,resources,ohmypi,"ORIGINAL premium isometric RTS game asset for mirmicode. Subject: scrap pile (resource). Faction vibe: mechanical brass-orange steel servo industrial. Three-quarter isometric camera, 30 degree elevation, facing lower-right, soft upper-left key light, crisp readable silhouette, single centered subject on 1024x1024 canvas, transparent PNG alpha background preferred, no franchise IP, no logos, no text, no watermark, production game art. Art direction: Weathered brass, dark steel and restrained orange glow; chunky riveted shells, flywheel joints, visible pistons and servo mechanisms, sturdy industrial craftsmanship. Entire subject fits within 800 by 700 pixels with nominal bottom anchor y=850; generous empty margins, no clipping. Orthographic three-quarter isometric, approximately 30 degrees elevation, clearly facing lower-right. Transparent alpha only if genuinely supported; otherwise perfectly flat solid #20242A background, no gradient, no floor, no scenery, no vignette, no background cast shadow, no checkerboard. No text, logos or watermarks.",image-01,/Users/howard/output/mirmicode/rts-art-v2/resources/ohmypi-scrap-pile-03.png,success,,0.0035
resources/neutral-scrap-pile-03.png,resources,neutral,"ORIGINAL premium isometric RTS game asset for mirmicode. Subject: scrap pile (resource). Faction vibe: shared utility matte gray-teal no faction crest. Three-quarter isometric camera, 30 degree elevation, facing lower-right, soft upper-left key light, crisp readable silhouette, single centered subject on 1024x1024 canvas, transparent PNG alpha background preferred, no franchise IP, no logos, no text, no watermark, production game art. Art direction: Shared utilitarian matte gray-teal equipment, restrained metal materials, no faction crest or faction-specific crystal, foliage or brass ornament. Entire subject fits within 800 by 700 pixels with nominal bottom anchor y=850; generous empty margins, no clipping. Orthographic three-quarter isometric, approximately 30 degrees elevation, clearly facing lower-right. Transparent alpha only if genuinely supported; otherwise perfectly flat solid #20242A background, no gradient, no floor, no scenery, no vignette, no background cast shadow, no checkerboard. No text, logos or watermarks.",image-01,/Users/howard/output/mirmicode/rts-art-v2/resources/neutral-scrap-pile-03.png,success,,0.0035
resources/cursor-power-cell-04.png,resources,cursor,"ORIGINAL premium isometric RTS game asset for mirmicode. Subject: power cell (resource). Faction vibe: angular crystalline cyan-slate sharp facets. Three-quarter isometric camera, 30 degree elevation, facing lower-right, soft upper-left key light, crisp readable silhouette, single centered subject on 1024x1024 canvas, transparent PNG alpha background preferred, no franchise IP, no logos, no text, no watermark, production game art. Art direction: Dark slate beveled armor framing luminous cyan crystal shards, angular triangular negative spaces, articulated blade-like limbs; premium tactile painted metal and crystal, not neon line art. Entire subject fits within 800 by 700 pixels with nominal bottom anchor y=850; generous empty margins, no clipping. Orthographic three-quarter isometric, approximately 30 degrees elevation, clearly facing lower-right. Transparent alpha only if genuinely supported; otherwise perfectly flat solid #20242A background, no gradient, no floor, no scenery, no vignette, no background cast shadow, no checkerboard. No text, logos or watermarks.",image-01,/Users/howard/output/mirmicode/rts-art-v2/resources/cursor-power-cell-04.png,success,,0.0035
resources/codex-power-cell-04.png,resources,codex,"ORIGINAL premium isometric RTS game asset for mirmicode. Subject: power cell (resource). Faction vibe: organic biomorphic amber-green flowing leaf forms. Three-quarter isometric camera, 30 degree elevation, facing lower-right, soft upper-left key light, crisp readable silhouette, single centered subject on 1024x1024 canvas, transparent PNG alpha background preferred, no franchise IP, no logos, no text, no watermark, production game art. Art direction: Living olive and moss-green leaf armor, pale twisting woody roots and tendrils, warm luminous amber seed core; elegant biomorphic curves and subtle leaf veins, not a metal robot painted green. Entire subject fits within 800 by 700 pixels with nominal bottom anchor y=850; generous empty margins, no clipping. Orthographic three-quarter isometric, approximately 30 degrees elevation, clearly facing lower-right. Transparent alpha only if genuinely supported; otherwise perfectly flat solid #20242A background, no gradient, no floor, no scenery, no vignette, no background cast shadow, no checkerboard. No text, logos or watermarks.",image-01,/Users/howard/output/mirmicode/rts-art-v2/resources/codex-power-cell-04.png,success,,0.0035
resources/ohmypi-power-cell-04.png,resources,ohmypi,"ORIGINAL premium isometric RTS game asset for mirmicode. Subject: power cell (resource). Faction vibe: mechanical brass-orange steel servo industrial. Three-quarter isometric camera, 30 degree elevation, facing lower-right, soft upper-left key light, crisp readable silhouette, single centered subject on 1024x1024 canvas, transparent PNG alpha background preferred, no franchise IP, no logos, no text, no watermark, production game art. Art direction: Weathered brass, dark steel and restrained orange glow; chunky riveted shells, flywheel joints, visible pistons and servo mechanisms, sturdy industrial craftsmanship. Entire subject fits within 800 by 700 pixels with nominal bottom anchor y=850; generous empty margins, no clipping. Orthographic three-quarter isometric, approximately 30 degrees elevation, clearly facing lower-right. Transparent alpha only if genuinely supported; otherwise perfectly flat solid #20242A background, no gradient, no floor, no scenery, no vignette, no background cast shadow, no checkerboard. No text, logos or watermarks.",image-01,/Users/howard/output/mirmicode/rts-art-v2/resources/ohmypi-power-cell-04.png,success,,0.0035
resources/neutral-power-cell-04.png,resources,neutral,"ORIGINAL premium isometric RTS game asset for mirmicode. Subject: power cell (resource). Faction vibe: shared utility matte gray-teal no faction crest. Three-quarter isometric camera, 30 degree elevation, facing lower-right, soft upper-left key light, crisp readable silhouette, single centered subject on 1024x1024 canvas, transparent PNG alpha background preferred, no franchise IP, no logos, no text, no watermark, production game art. Art direction: Shared utilitarian matte gray-teal equipment, restrained metal materials, no faction crest or faction-specific crystal, foliage or brass ornament. Entire subject fits within 800 by 700 pixels with nominal bottom anchor y=850; generous empty margins, no clipping. Orthographic three-quarter isometric, approximately 30 degrees elevation, clearly facing lower-right. Transparent alpha only if genuinely supported; otherwise perfectly flat solid #20242A background, no gradient, no floor, no scenery, no vignette, no background cast shadow, no checkerboard. No text, logos or watermarks.",image-01,/Users/howard/output/mirmicode/rts-art-v2/resources/neutral-power-cell-04.png,success,,0.0035
resources/cursor-ammo-crate-05.png,resources,cursor,"ORIGINAL premium isometric RTS game asset for mirmicode. Subject: ammo crate (resource). Faction vibe: angular crystalline cyan-slate sharp facets. Three-quarter isometric camera, 30 degree elevation, facing lower-right, soft upper-left key light, crisp readable silhouette, single centered subject on 1024x1024 canvas, transparent PNG alpha background preferred, no franchise IP, no logos, no text, no watermark, production game art. Art direction: Dark slate beveled armor framing luminous cyan crystal shards, angular triangular negative spaces, articulated blade-like limbs; premium tactile painted metal and crystal, not neon line art. Entire subject fits within 800 by 700 pixels with nominal bottom anchor y=850; generous empty margins, no clipping. Orthographic three-quarter isometric, approximately 30 degrees elevation, clearly facing lower-right. Transparent alpha only if genuinely supported; otherwise perfectly flat solid #20242A background, no gradient, no floor, no scenery, no vignette, no background cast shadow, no checkerboard. No text, logos or watermarks.",image-01,/Users/howard/output/mirmicode/rts-art-v2/resources/cursor-ammo-crate-05.png,success,,0.0035
resources/codex-ammo-crate-05.png,resources,codex,"ORIGINAL premium isometric RTS game asset for mirmicode. Subject: ammo crate (resource). Faction vibe: organic biomorphic amber-green flowing leaf forms. Three-quarter isometric camera, 30 degree elevation, facing lower-right, soft upper-left key light, crisp readable silhouette, single centered subject on 1024x1024 canvas, transparent PNG alpha background preferred, no franchise IP, no logos, no text, no watermark, production game art. Art direction: Living olive and moss-green leaf armor, pale twisting woody roots and tendrils, warm luminous amber seed core; elegant biomorphic curves and subtle leaf veins, not a metal robot painted green. Entire subject fits within 800 by 700 pixels with nominal bottom anchor y=850; generous empty margins, no clipping. Orthographic three-quarter isometric, approximately 30 degrees elevation, clearly facing lower-right. Transparent alpha only if genuinely supported; otherwise perfectly flat solid #20242A background, no gradient, no floor, no scenery, no vignette, no background cast shadow, no checkerboard. No text, logos or watermarks.",image-01,/Users/howard/output/mirmicode/rts-art-v2/resources/codex-ammo-crate-05.png,success,,0.0035
resources/ohmypi-ammo-crate-05.png,resources,ohmypi,"ORIGINAL premium isometric RTS game asset for mirmicode. Subject: ammo crate (resource). Faction vibe: mechanical brass-orange steel servo industrial. Three-quarter isometric camera, 30 degree elevation, facing lower-right, soft upper-left key light, crisp readable silhouette, single centered subject on 1024x1024 canvas, transparent PNG alpha background preferred, no franchise IP, no logos, no text, no watermark, production game art. Art direction: Weathered brass, dark steel and restrained orange glow; chunky riveted shells, flywheel joints, visible pistons and servo mechanisms, sturdy industrial craftsmanship. Entire subject fits within 800 by 700 pixels with nominal bottom anchor y=850; generous empty margins, no clipping. Orthographic three-quarter isometric, approximately 30 degrees elevation, clearly facing lower-right. Transparent alpha only if genuinely supported; otherwise perfectly flat solid #20242A background, no gradient, no floor, no scenery, no vignette, no background cast shadow, no checkerboard. No text, logos or watermarks.",image-01,/Users/howard/output/mirmicode/rts-art-v2/resources/ohmypi-ammo-crate-05.png,success,,0.0035
resources/neutral-ammo-crate-05.png,resources,neutral,"ORIGINAL premium isometric RTS game asset for mirmicode. Subject: ammo crate (resource). Faction vibe: shared utility matte gray-teal no faction crest. Three-quarter isometric camera, 30 degree elevation, facing lower-right, soft upper-left key light, crisp readable silhouette, single centered subject on 1024x1024 canvas, transparent PNG alpha background preferred, no franchise IP, no logos, no text, no watermark, production game art. Art direction: Shared utilitarian matte gray-teal equipment, restrained metal materials, no faction crest or faction-specific crystal, foliage or brass ornament. Entire subject fits within 800 by 700 pixels with nominal bottom anchor y=850; generous empty margins, no clipping. Orthographic three-quarter isometric, approximately 30 degrees elevation, clearly facing lower-right. Transparent alpha only if genuinely supported; otherwise perfectly flat solid #20242A background, no gradient, no floor, no scenery, no vignette, no background cast shadow, no checkerboard. No text, logos or watermarks.",image-01,/Users/howard/output/mirmicode/rts-art-v2/resources/neutral-ammo-crate-05.png,success,,0.0035
resources/cursor-data-core-06.png,resources,cursor,"ORIGINAL premium isometric RTS game asset for mirmicode. Subject: data core (resource). Faction vibe: angular crystalline cyan-slate sharp facets. Three-quarter isometric camera, 30 degree elevation, facing lower-right, soft upper-left key light, crisp readable silhouette, single centered subject on 1024x1024 canvas, transparent PNG alpha background preferred, no franchise IP, no logos, no text, no watermark, production game art. Art direction: Dark slate beveled armor framing luminous cyan crystal shards, angular triangular negative spaces, articulated blade-like limbs; premium tactile painted metal and crystal, not neon line art. Entire subject fits within 800 by 700 pixels with nominal bottom anchor y=850; generous empty margins, no clipping. Orthographic three-quarter isometric, approximately 30 degrees elevation, clearly facing lower-right. Transparent alpha only if genuinely supported; otherwise perfectly flat solid #20242A background, no gradient, no floor, no scenery, no vignette, no background cast shadow, no checkerboard. No text, logos or watermarks.",image-01,/Users/howard/output/mirmicode/rts-art-v2/resources/cursor-data-core-06.png,success,,0.0035
resources/codex-data-core-06.png,resources,codex,"ORIGINAL premium isometric RTS game asset for mirmicode. Subject: data core (resource). Faction vibe: organic biomorphic amber-green flowing leaf forms. Three-quarter isometric camera, 30 degree elevation, facing lower-right, soft upper-left key light, crisp readable silhouette, single centered subject on 1024x1024 canvas, transparent PNG alpha background preferred, no franchise IP, no logos, no text, no watermark, production game art. Art direction: Living olive and moss-green leaf armor, pale twisting woody roots and tendrils, warm luminous amber seed core; elegant biomorphic curves and subtle leaf veins, not a metal robot painted green. Entire subject fits within 800 by 700 pixels with nominal bottom anchor y=850; generous empty margins, no clipping. Orthographic three-quarter isometric, approximately 30 degrees elevation, clearly facing lower-right. Transparent alpha only if genuinely supported; otherwise perfectly flat solid #20242A background, no gradient, no floor, no scenery, no vignette, no background cast shadow, no checkerboard. No text, logos or watermarks.",image-01,/Users/howard/output/mirmicode/rts-art-v2/resources/codex-data-core-06.png,success,,0.0035
resources/ohmypi-data-core-06.png,resources,ohmypi,"ORIGINAL premium isometric RTS game asset for mirmicode. Subject: data core (resource). Faction vibe: mechanical brass-orange steel servo industrial. Three-quarter isometric camera, 30 degree elevation, facing lower-right, soft upper-left key light, crisp readable silhouette, single centered subject on 1024x1024 canvas, transparent PNG alpha background preferred, no franchise IP, no logos, no text, no watermark, production game art. Art direction: Weathered brass, dark steel and restrained orange glow; chunky riveted shells, flywheel joints, visible pistons and servo mechanisms, sturdy industrial craftsmanship. Entire subject fits within 800 by 700 pixels with nominal bottom anchor y=850; generous empty margins, no clipping. Orthographic three-quarter isometric, approximately 30 degrees elevation, clearly facing lower-right. Transparent alpha only if genuinely supported; otherwise perfectly flat solid #20242A background, no gradient, no floor, no scenery, no vignette, no background cast shadow, no checkerboard. No text, logos or watermarks.",image-01,/Users/howard/output/mirmicode/rts-art-v2/resources/ohmypi-data-core-06.png,success,,0.0035
resources/neutral-data-core-06.png,resources,neutral,"ORIGINAL premium isometric RTS game asset for mirmicode. Subject: data core (resource). Faction vibe: shared utility matte gray-teal no faction crest. Three-quarter isometric camera, 30 degree elevation, facing lower-right, soft upper-left key light, crisp readable silhouette, single centered subject on 1024x1024 canvas, transparent PNG alpha background preferred, no franchise IP, no logos, no text, no watermark, production game art. Art direction: Shared utilitarian matte gray-teal equipment, restrained metal materials, no faction crest or faction-specific crystal, foliage or brass ornament. Entire subject fits within 800 by 700 pixels with nominal bottom anchor y=850; generous empty margins, no clipping. Orthographic three-quarter isometric, approximately 30 degrees elevation, clearly facing lower-right. Transparent alpha only if genuinely supported; otherwise perfectly flat solid #20242A background, no gradient, no floor, no scenery, no vignette, no background cast shadow, no checkerboard. No text, logos or watermarks.",image-01,/Users/howard/output/mirmicode/rts-art-v2/resources/neutral-data-core-06.png,success,,0.0035
